location_name,translated_location,measure_name,metric_name,year,val,gdp_per_capita,pop_density
Republik Dominika,Dominican Republic,Meninggal,Laju,2015,4.680085695200026,17973.188,219.53728
Niue,Niue,Meninggal,Laju,2015,7.241218000714179,15136.696,6.9346156
Taiwan (Provinsi Tiongkok),Taiwan (Provinsi Tiongkok),Meninggal,Laju,2015,3.2830421544613504,15136.696,102.52181
Sierra Leone,Sierra Leone,Meninggal,Laju,2015,50.086071963500466,2628.1707,97.501526
Maladewa,Maladewa,Meninggal,Laju,2015,5.409119476051713,15136.696,102.52181
Myanmar,Myanmar,Meninggal,Laju,2015,38.08029926497254,5313.886,78.277016
Armenia,Armenia,Meninggal,Laju,2015,2.2704772612837463,13112.76,102.605515
Kepulauan Mariana Utara,Kepulauan Mariana Utara,Meninggal,Laju,2015,15.615798960862042,15136.696,102.52181
Kamboja,Kamboja,Meninggal,Laju,2016,33.01787747299917,15136.696,102.52181
Filipina,Filipina,Meninggal,Laju,2015,27.381853373763768,15136.696,102.52181
Belgium,Belgium,Meninggal,Laju,2015,0.6552696942300935,57509.023,372.36896
Indonesia,Indonesia,Meninggal,Laju,2016,34.2339104955626,11319.663,139.82545
Siprus,Siprus,Meninggal,Laju,2015,0.5198135452239014,15136.696,102.52181
Pulau Solomon,Pulau Solomon,Meninggal,Laju,2016,16.08140235220932,15136.696,102.52181
Kepulauan Cook,Kepulauan Cook,Meninggal,Laju,2015,1.6996709214388106,15136.696,102.52181
Sudan Selatan,Sudan Selatan,Meninggal,Laju,2015,44.37088312352674,15136.696,102.52181
Togo,Togo,Meninggal,Laju,2015,31.7897151535728,2388.426,130.01471
Srilanka,Srilanka,Meninggal,Laju,2015,4.903456906627621,15136.696,102.52181
Cina,Cina,Meninggal,Laju,2015,2.595679116925803,15136.696,102.52181
Tonga,Tonga,Meninggal,Laju,2016,5.561055813313554,6639.1367,146.57777
Thailand,Thailand,Meninggal,Laju,2015,13.619798931019718,18811.998,138.07431
Republik Rakyat Demokratik Korea,Republik Rakyat Demokratik Korea,Meninggal,Laju,2015,40.753112812163955,15136.696,102.52181
Bulgaria,Bulgaria,Meninggal,Laju,2016,1.403745588468122,25636.852,65.65435
Fiji,Fiji,Meninggal,Laju,2015,5.12022765014712,11674.063,50.278324
Mikronesia (Negara Federasi),Mikronesia (Negara Federasi),Meninggal,Laju,2015,7.5238770593686395,15136.696,102.52181
Guam,Guam,Meninggal,Laju,2015,2.5383078472343468,15136.696,305.3963
Kiribati,Kiribati,Meninggal,Laju,2015,43.85847690620175,2615.8416,144.22963
Yordania,Yordania,Meninggal,Laju,2016,0.3593909535922373,15136.696,102.52181
Guinea,Guinea,Meninggal,Laju,2015,56.871069601159256,2869.8516,47.888153
Swiss,Swiss,Meninggal,Laju,2015,0.4187429559533457,15136.696,102.52181
Uzbekistan,Uzbekistan,Meninggal,Laju,2015,7.2447190392727485,7529.7637,69.78132
Papua Nugini,Papua New Guinea,Meninggal,Laju,2015,24.88999879650588,4154.5234,19.306732
Pulau Marshall,Marshall Islands,Meninggal,Laju,2015,57.664383527898,4670.1094,271.2389
Tajikistan,Tajikistan,Meninggal,Laju,2015,10.925456803493779,3041.4448,62.279984
Kroasia,Kroasia,Meninggal,Laju,2016,1.747300995418741,15136.696,102.52181
Jerman,Germany,Meninggal,Laju,2016,0.5477647338463479,60407.973,236.87027
Britania Raya,United Kingdom,Meninggal,Laju,2015,0.5976279839354411,49652.72,270.25217
Suriname,Suriname,Meninggal,Laju,2015,1.6903064855565526,23327.525,3.728423
Chili,Chili,Meninggal,Laju,2016,2.515612016526153,15136.696,102.52181
Israel,Israel,Meninggal,Laju,2015,0.3072802040283128,40967.37,372.13104
Guinea-Bissau,Guinea-Bissau,Meninggal,Laju,2015,63.38913906658529,2230.391,63.529907
Samoa,Samoa,Meninggal,Laju,2015,8.04811908370672,6432.36,72.58777
Yunani,Greece,Meninggal,Laju,2016,0.9234723348470564,31468.62,83.595856
Uruguay,Uruguay,Meninggal,Laju,2016,1.7816754134175738,29332.566,19.307959
Andorra,Andorra,Meninggal,Laju,2015,3.4143473707705976,62105.152,153.60638
Turkmenistan,Turkmenistan,Meninggal,Laju,2015,8.951325344967078,13057.83,13.227019
Bangladesh,Bangladesh,Meninggal,Laju,2016,15.167673438571464,5682.5356,1235.3994
Eritrea,Eritrea,Meninggal,Laju,2016,65.0556548473733,15136.696,25.815256
Italia,Italy,Meninggal,Laju,2015,0.5970566854239464,47311.824,204.84218
Albania,Albania,Meninggal,Laju,2015,1.5561194674983791,13876.819,105.78956
Trinidad dan Tobago,Trinidad dan Tobago,Meninggal,Laju,2015,1.2313394550224488,15136.696,102.52181
Honduras,Honduras,Meninggal,Laju,2015,8.410652620323457,5812.5347,82.55703
Montenegro,Montenegro,Meninggal,Laju,2015,1.3330246547796083,21131.928,46.702232
Grenada,Grenada,Meninggal,Laju,2015,0.458190429613518,15136.696,337.32648
Bosnia dan Herzegovina,Bosnia dan Herzegovina,Meninggal,Laju,2015,3.807975538772201,15136.696,102.52181
Tunisia,Tunisia,Meninggal,Laju,2015,12.495747406457468,12802.792,73.39257
Uganda,Uganda,Meninggal,Laju,2015,23.449381167306907,2520.02,187.17058
Guyana,Guyana,Meninggal,Laju,2015,7.790016802352797,12040.083,3.8546255
Bhutan,Bhutan,Meninggal,Laju,2016,24.150507096645143,13320.976,19.608757
Etiopia,Etiopia,Meninggal,Laju,2016,35.424741715886135,15136.696,102.52181
Meksiko,Mexico,Meninggal,Laju,2015,1.9131101962095458,21408.928,62.281593
Polandia,Polandia,Meninggal,Laju,2015,1.5671128281415136,15136.696,102.52181
Timor-Leste,Timor-Leste,Meninggal,Laju,2016,54.450780213213235,15136.696,102.52181
Azerbaijan,Azerbaijan,Meninggal,Laju,2015,5.648631990087557,20678.754,118.00192
Zambia,Zambia,Meninggal,Laju,2015,25.89806985978733,3576.9255,22.059877
Turki,Turkey,Meninggal,Laju,2015,1.2563047490043011,25984.803,103.96453
Georgia,Georgia,Meninggal,Laju,2015,4.408465549208882,14936.844,54.562817
Nikaragua,Nikaragua,Meninggal,Laju,2015,4.622428892521474,15136.696,102.52181
Vietnam,Vietnam,Meninggal,Laju,2016,19.319857656399293,9743.188,299.9088
Saint Lucia,Saint Lucia,Meninggal,Laju,2016,1.68114753845792,21775.475,287.95245
Kazakhstan,Kazakhstan,Meninggal,Laju,2016,3.942695551651056,30758.322,6.8020897
Saint Vincent dan Grenadines,Saint Vincent dan Grenadines,Meninggal,Laju,2016,1.7890348110295702,15136.696,102.52181
Kirgistan,Kirgistan,Meninggal,Laju,2016,6.301224536861551,15136.696,102.52181
Norway,Norway,Meninggal,Laju,2016,0.9415852561960457,85787.62,14.373882
Barbados,Barbados,Meninggal,Laju,2016,0.4470073841516787,20930.633,650.2419
Mongolia,Mongolia,Meninggal,Laju,2016,14.63504238550919,13898.1455,1.9523604
Portugal,Portugal,Meninggal,Laju,2016,2.0525795294994644,36636.297,112.94481
Belize,Belize,Meninggal,Laju,2016,2.8293647580166814,12063.06,15.9893465
Mali,Mali,Meninggal,Laju,2015,29.270472931384973,2686.5605,15.237809
Rumania,Rumania,Meninggal,Laju,2015,5.624886785093846,15136.696,102.52181
Slovakia,Slovakia,Meninggal,Laju,2016,0.5964710220350072,34130.504,112.87982
Denmark,Denmark,Meninggal,Laju,2015,0.4100390476695249,62405.715,142.09245
Somalia,Somalia,Meninggal,Laju,2016,88.1462307238639,1384.1552,22.87235
Pakistan,Pakistan,Meninggal,Laju,2015,34.05059443574429,4645.286,281.8738
Finlandia,Finland,Meninggal,Laju,2015,0.9721409306987514,52782.49,18.028494
Libya,Libya,Meninggal,Laju,2015,1.8007852712517765,12195.349,3.7122345
Qatar,Qatar,Meninggal,Laju,2016,0.8125842658445344,120054.24,226.22993
Samoa Amerika,Samoa Amerika,Meninggal,Laju,2016,1.804759977354795,15136.696,102.52181
Serbia,Serbia,Meninggal,Laju,2015,1.5103324812627577,18247.885,85.35209
Perancis,Perancis,Meninggal,Laju,2015,1.2151944642796357,15136.696,102.52181
Slovenia,Slovenia,Meninggal,Laju,2016,0.6584531121187985,39667.457,102.37078
Republik Persatuan Tanzania,Republik Persatuan Tanzania,Meninggal,Laju,2016,25.389445295694724,15136.696,102.52181
Palau,Palau,Meninggal,Laju,2015,6.925469462174001,20212.018,38.676086
Saint Kitts dan Nevis,Saint Kitts dan Nevis,Meninggal,Laju,2015,1.201802343574705,15136.696,102.52181
Maroko,Maroko,Meninggal,Laju,2015,5.759924966783634,15136.696,102.52181
Argentina,Argentina,Meninggal,Laju,2015,1.7694636785922875,28669.207,15.886714
Arab Saudi,Saudi Arabia,Meninggal,Laju,2016,2.5423073199551824,57308.45,14.289412
Nigeria,Nigeria,Meninggal,Laju,2016,29.159701753002008,8534.692,214.59172
Malawi,Malawi,Meninggal,Laju,2015,31.447037274694274,1597.6914,181.22176
Burkina Faso,Burkina Faso,Meninggal,Laju,2015,22.14847411128268,2101.7026,68.63117
San Marino,San Marino,Meninggal,Laju,2015,0.18281734140530712,59647.66,565.45
Aljazair,Aljazair,Meninggal,Laju,2015,5.116604577318445,15136.696,102.52181
Republik Arab Syria,Republik Arab Syria,Meninggal,Laju,2016,0.6722503985747365,15136.696,102.52181
Mauritius,Mauritius,Meninggal,Laju,2015,1.154766477376451,22603.088,647.1122
Sao Tome dan Principe,Sao Tome dan Principe,Meninggal,Laju,2016,9.005618920255186,15136.696,102.52181
Kamerun,Kamerun,Meninggal,Laju,2015,27.125020643717455,15136.696,102.52181
Bermuda,Bermuda,Meninggal,Laju,2016,0.061139391393648296,93265.07,1175.2963
Luksemburg,Luksemburg,Meninggal,Laju,2015,0.25416489176364443,15136.696,102.52181
Kolumbia,Kolumbia,Meninggal,Laju,2016,2.0447881180619616,15136.696,102.52181
Malta,Malta,Meninggal,Laju,2015,0.19065329000879028,46170.17,1390.5563
Antigua dan Barbuda,Antigua dan Barbuda,Meninggal,Laju,2015,0.37352113413686705,15136.696,102.52181
Senegal,Senegal,Meninggal,Laju,2016,27.90902839012793,3710.0554,78.08922
Belanda,Netherlands,Meninggal,Laju,2015,0.5174776344650565,63081.395,508.09116
Bahama,Bahama,Meninggal,Laju,2015,1.3047270016449546,15136.696,102.52181
Kosta Rika,Kosta Rika,Meninggal,Laju,2016,0.9805953943055951,15136.696,102.52181
Irak,Irak,Meninggal,Laju,2016,2.8933717464691724,15136.696,102.52181
Mozambik,Mozambik,Meninggal,Laju,2015,55.59452371201244,15136.696,102.52181
Gambia,Gambia,Meninggal,Laju,2016,28.891347217104546,2478.4604,225.66946
Tokelau,Tokelau,Meninggal,Laju,2015,5.7608306523788855,15136.696,171.9
Puerto Riko,Puerto Riko,Meninggal,Laju,2015,0.5585227125054397,15136.696,102.52181
Burundi,Burundi,Meninggal,Laju,2015,60.42031338747519,995.3191,430.20175
Republik Demokratik Rakyat Laos,Republik Demokratik Rakyat Laos,Meninggal,Laju,2016,28.367487175298553,15136.696,102.52181
Haiti,Haiti,Meninggal,Laju,2015,56.02937320380352,3433.0752,381.8305
Jamaika,Jamaika,Meninggal,Laju,2015,0.4800765486400355,15136.696,102.52181
Liberia,Liberia,Meninggal,Laju,2015,25.164425477407942,1714.0905,48.374542
Afganistan,Afganistan,Meninggal,Laju,2016,14.241674688136142,15136.696,102.52181
Uni Emirat Arab,Uni Emirat Arab,Meninggal,Laju,2015,0.6037138858623112,15136.696,102.52181
Panama,Panama,Meninggal,Laju,2015,4.635686628363304,29933.156,53.38412
Palestina,Palestina,Meninggal,Laju,2015,0.9633660291040127,15136.696,102.52181
Malaysia,Malaysia,Meninggal,Laju,2016,6.796989821587932,28425.371,96.757545
Vanuatu,Vanuatu,Meninggal,Laju,2016,14.407935599947708,3397.7673,22.32133
Venezuela (Republik Bolivarian),Venezuela (Republik Bolivarian),Meninggal,Laju,2015,2.4117666622544522,15136.696,102.52181
Oman,Oman,Meninggal,Laju,2015,0.5681376537594185,39813.79,13.52148
Yaman,Yaman,Meninggal,Laju,2015,2.6920082215597487,15136.696,102.52181
Czechia,Czechia,Meninggal,Laju,2016,0.5176778808813757,43069.465,136.44745
Hungaria,Hungaria,Meninggal,Laju,2016,0.9765182852342321,15136.696,102.52181
Dominica,Dominica,Meninggal,Laju,2016,2.8306349499684225,17364.078,92.836
Bahrain,Bahrain,Meninggal,Laju,2015,0.7123862726093901,54149.914,1733.7418
Mesir,Egypt,Meninggal,Laju,2015,1.3018760775031863,13425.912,100.052574
El Salvador,El Salvador,Meninggal,Laju,2016,4.234105180273907,9863.761,299.26678
Iran (Republik Islam),Iran (Republik Islam),Meninggal,Laju,2015,1.1649988590654077,15136.696,102.52181
Ghana,Ghana,Meninggal,Laju,2016,33.24997917643021,5666.078,129.02188
Republik Dominika,Dominican Republic,Meninggal,Laju,2016,4.545487092318414,18968.975,221.9905
Kuwait,Kuwait,Meninggal,Laju,2016,0.7800372663661572,56936.62,224.69002
Makedonia Utara,Makedonia Utara,Meninggal,Laju,2016,2.0302105016583583,15136.696,102.52181
Guatemala,Guatemala,Meninggal,Laju,2016,2.7504453875249784,10872.594,151.81747
Komoro,Komoro,Meninggal,Laju,2015,31.342099671309104,15136.696,102.52181
Libanon,Libanon,Meninggal,Laju,2016,1.4653350922355086,15136.696,102.52181
Djibouti,Djibouti,Meninggal,Laju,2015,30.713988175029193,4961.868,44.017082
Islandia,Islandia,Meninggal,Laju,2016,0.458296706609924,15136.696,102.52181
Sudan,Sudan,Meninggal,Laju,2016,4.684091552604335,4174.561,22.087736
Pulau Solomon,Pulau Solomon,Meninggal,Laju,2017,15.923362995468533,15136.696,102.52181
Niue,Niue,Meninggal,Laju,2016,7.000072857108192,15136.696,6.9461536
Bulgaria,Bulgaria,Meninggal,Laju,2017,1.233701637605947,26691.87,65.177246
Indonesia,Indonesia,Meninggal,Laju,2017,32.53243591074506,11772.574,141.26225
Tonga,Tonga,Meninggal,Laju,2017,5.395036359099135,6862.669,146.3514
Irlandia,Irlandia,Meninggal,Laju,2016,0.4832645527898871,15136.696,102.52181
Kepulauan Mariana Utara,Kepulauan Mariana Utara,Meninggal,Laju,2016,15.42472431336461,15136.696,102.52181
Mauritania,Mauritania,Meninggal,Laju,2015,14.419126709774426,5969.5425,3.8478305
Kroasia,Kroasia,Meninggal,Laju,2017,1.6983917334602958,15136.696,102.52181
Niger,Niger,Meninggal,Laju,2015,54.84580235543494,1471.6614,15.741293
Rwanda,Rwanda,Meninggal,Laju,2015,35.10243308225913,2238.5393,471.8292
Kenya,Kenya,Meninggal,Laju,2016,20.693185458158737,4770.3105,84.5832
Seychelles,Seychelles,Meninggal,Laju,2015,4.8381682203025855,27032.209,233.14565
Maladewa,Maladewa,Meninggal,Laju,2016,5.167462125907364,15136.696,102.52181
Myanmar,Myanmar,Meninggal,Laju,2016,35.847950511563624,5580.9897,78.900055
Siprus,Siprus,Meninggal,Laju,2016,0.48561238633086856,15136.696,102.52181
Filipina,Filipina,Meninggal,Laju,2016,27.07743461130745,15136.696,102.52181
Armenia,Armenia,Meninggal,Laju,2016,2.035139151393207,13192.994,102.52181
Montenegro,Montenegro,Meninggal,Laju,2016,1.3078502553241382,21834.182,46.412342
Polandia,Polandia,Meninggal,Laju,2016,1.5578748956280168,15136.696,102.52181
Madagaskar,Madagaskar,Meninggal,Laju,2016,46.68204631699918,15136.696,102.52181
Swiss,Swiss,Meninggal,Laju,2016,0.4288860040936154,15136.696,102.52181
Britania Raya,United Kingdom,Meninggal,Laju,2016,0.5527224318740821,50346.86,272.3654
Cina,Cina,Meninggal,Laju,2016,2.5287402277215136,15136.696,102.52181
Jerman,Germany,Meninggal,Laju,2017,0.5798432472028284,61866.49,237.85457
Chili,Chili,Meninggal,Laju,2017,2.4989092208182777,15136.696,102.52181
Kiribati,Kiribati,Meninggal,Laju,2016,42.466207800940595,2761.9336,146.28148
Republik Rakyat Demokratik Korea,Republik Rakyat Demokratik Korea,Meninggal,Laju,2016,39.70731974294097,15136.696,102.52181
Yunani,Greece,Meninggal,Laju,2017,0.9431508990695358,31995.41,83.425385
Uruguay,Uruguay,Meninggal,Laju,2017,1.782238957004195,29762.434,19.360325
Saint Lucia,Saint Lucia,Meninggal,Laju,2017,1.6887265310952484,22422.598,289.10165
Andorra,Andorra,Meninggal,Laju,2016,3.324127314314809,64402.81,153.61064
Fiji,Fiji,Meninggal,Laju,2016,4.930183578172684,11951.92,50.31018
Benin,Benin,Meninggal,Laju,2016,31.49411074581737,2962.6638,103.74109
Grenada,Grenada,Meninggal,Laju,2016,0.45055882247867457,15640.827,338.66763
Pulau Marshall,Marshall Islands,Meninggal,Laju,2016,57.143205681329626,4896.522,265.16666
Honduras,Honduras,Meninggal,Laju,2016,8.107368151117093,5926.49,84.12173
Guyana,Guyana,Meninggal,Laju,2016,7.696006333354137,12420.473,3.878857
Uzbekistan,Uzbekistan,Meninggal,Laju,2016,6.849678732171911,7839.978,70.99592
Meksiko,Mexico,Meninggal,Laju,2016,1.887872374496438,21578.264,62.888107
Israel,Israel,Meninggal,Laju,2016,0.29214298525395627,41963.676,379.3903
Tuvalu,Tuvalu,Meninggal,Laju,2015,55.447220191435434,4088.7659,366.16666
Nikaragua,Nikaragua,Meninggal,Laju,2016,4.570697287755847,15136.696,102.52181
Kepulauan Virgin Amerika Serikat,Kepulauan Virgin Amerika Serikat,Meninggal,Laju,2015,0.4916269271382266,15136.696,102.52181
Libya,Libya,Meninggal,Laju,2016,1.8586996730252703,11831.826,3.7692409
Italia,Italy,Meninggal,Laju,2016,0.5816519041716295,47987.84,204.51344
Saint Vincent dan Grenadines,Saint Vincent dan Grenadines,Meninggal,Laju,2017,1.8279594724773516,15136.696,102.52181
Pakistan,Pakistan,Meninggal,Laju,2016,32.721757876090194,4886.6123,285.56827
Nigeria,Nigeria,Meninggal,Laju,2017,27.396886261902925,8396.784,219.87393
Timor-Leste,Timor-Leste,Meninggal,Laju,2017,53.94174984162595,15136.696,102.52181
Cabo Verde,Cabo Verde,Meninggal,Laju,2015,6.885513156064101,15136.696,102.52181
Kamboja,Kamboja,Meninggal,Laju,2017,31.87106268500946,15136.696,102.52181
Austria,Austria,Meninggal,Laju,2016,0.6316124351508076,61572.71,105.88851
Chad,Chad,Meninggal,Laju,2015,54.669885028923275,2822.5793,11.632485
Monako,Monako,Meninggal,Laju,2015,1.8007506689583155,15136.696,102.52181
India,India,Meninggal,Laju,2016,33.82407074839416,6940.626,452.02097
Maroko,Maroko,Meninggal,Laju,2016,5.610680086732779,15136.696,102.52181
Nauru,Nauru,Meninggal,Laju,2015,25.49988652671795,11270.468,548.75
Pantai Gading,Pantai Gading,Meninggal,Laju,2015,28.45658621685973,15136.696,102.52181
Nepal,Nepal,Meninggal,Laju,2016,21.974672600689246,3743.7446,195.01549
Sao Tome dan Principe,Sao Tome dan Principe,Meninggal,Laju,2017,8.498500790364387,15136.696,102.52181
Vietnam,Vietnam,Meninggal,Laju,2017,18.745289225609138,10290.549,303.6636
Qatar,Qatar,Meninggal,Laju,2017,0.7612933025666107,115064.836,235.57146
Slovakia,Slovakia,Meninggal,Laju,2017,0.5818942234674123,35057.223,113.05537
Arab Saudi,Saudi Arabia,Meninggal,Laju,2017,2.3377908834658316,57942.547,14.319461
Slovenia,Slovenia,Meninggal,Laju,2017,0.61908698918676,41692.836,102.42198
Kazakhstan,Kazakhstan,Meninggal,Laju,2017,3.524729998353748,31524.441,6.9088907
Somalia,Somalia,Meninggal,Laju,2017,83.28643356331101,1527.6603,23.777584
Republik Arab Syria,Republik Arab Syria,Meninggal,Laju,2017,0.6958514803200473,15136.696,102.52181
Norway,Norway,Meninggal,Laju,2017,0.9104764353625986,87194.11,14.485977
Malawi,Malawi,Meninggal,Laju,2016,30.341160768301975,1593.5955,186.22975
Spanyol,Spain,Meninggal,Laju,2016,0.7380611159617216,44274.668,93.51543
Sierra Leone,Sierra Leone,Meninggal,Laju,2016,47.82275449065476,2732.261,99.82459
Republik Persatuan Tanzania,Republik Persatuan Tanzania,Meninggal,Laju,2017,24.23915425936179,15136.696,102.52181
Kirgistan,Kirgistan,Meninggal,Laju,2017,5.5745664015899346,15136.696,102.52181
Portugal,Portugal,Meninggal,Laju,2017,2.050300525085268,37943.113,112.77518
Senegal,Senegal,Meninggal,Laju,2017,26.688466727602254,3871.4514,80.37709
Samoa Amerika,Samoa Amerika,Meninggal,Laju,2017,1.7967281376181587,15136.696,102.52181
Mauritius,Mauritius,Meninggal,Laju,2016,1.149392512338836,23460.002,646.87384
Aljazair,Aljazair,Meninggal,Laju,2016,4.908477257028472,15136.696,102.52181
Belgium,Belgium,Meninggal,Laju,2016,0.5540347975815751,57901.496,374.26376
Mozambik,Mozambik,Meninggal,Laju,2016,52.004600146813985,15136.696,102.52181
Burkina Faso,Burkina Faso,Meninggal,Laju,2016,21.785299652250114,2162.7258,70.66833
Bermuda,Bermuda,Meninggal,Laju,2017,0.06027295792144626,96437.195,1177.8334
Irak,Irak,Meninggal,Laju,2017,2.784706538687905,15136.696,102.52181
Tajikistan,Tajikistan,Meninggal,Laju,2016,10.604436918521465,3169.9668,63.877968
San Marino,San Marino,Meninggal,Laju,2016,0.19555135509141885,60669.82,569.8
Burundi,Burundi,Meninggal,Laju,2016,58.50262481553544,1009.636,437.67365
Kamerun,Kamerun,Meninggal,Laju,2016,25.947757211524113,15136.696,102.52181
Barbados,Barbados,Meninggal,Laju,2017,0.4477903860884936,21035.793,651.5744
Tokelau,Tokelau,Meninggal,Laju,2016,5.406003965439031,15136.696,170.3
Kolumbia,Kolumbia,Meninggal,Laju,2017,2.0106665031783955,15136.696,102.52181
Yordania,Yordania,Meninggal,Laju,2017,0.34676695318114975,15136.696,102.52181
Belize,Belize,Meninggal,Laju,2017,2.8279253466314143,11572.301,16.361902
